Unnamed: 0,City,Claim,Tweet,Latitude,Longitude,User,Timestamp,Stance,Category,State,Verdict
8787,El Paso,Kamala Harris wore an earpiece during the debate to receive answers.,"You’re BUSTED‼️ 

I knew Kamala was wearing an earpiece and here it is👇🏾👇🏾

https://t.co/YSlwNwJMCJ https://t.co/vpuRI6Nmyu",31.7619,-106.485,The Maverick Approach,Wed Sep 11 03:43:50 +0000 2024,Positive,['Elections'],Texas,FALSE
8794,El Paso,Kamala Harris wore an earpiece during the debate to receive answers.,"If I could make an arrangement where I had a stand in… and they had an earpiece in… where I could sort of deliver the lines…

Did Kamala wear headphones that look like earrings to CHEAT at the debate? … they look EXACTLY the same

They’re called NOVA H1 Audio Earrings https://t.co/9U44m0gpib",31.7619,-106.485,The Tank,Wed Sep 11 05:24:12 +0000 2024,Positive,['Elections'],Texas,FALSE
8802,El Paso,Kamala Harris wore an earpiece during the debate to receive answers.,"At his Las Vegas rally, former President Trump is now spreading the baseless conspiracy theory that Vice President Kamala Harris had an earpiece in her ear which enabled her advisors to share answers with her while the debate was in progress.

This conspiracy theory was started https://t.co/KNDsM5trTE",31.7619,-106.485,Yashar Ali 🐘,Sat Sep 14 03:01:46 +0000 2024,Negative,['Elections'],Texas,FALSE
8806,Laredo,Immigrants are helping Democrats steal the election,"And here it is,
The Border State of Arizona CONFIRMS the US invasion,

10,000 illegals using the same exact SS number voted in the Nov 3, 2020 election with 420,987 mail in ballots to have NO SIGNATURE match. JUST IN MARICOPA COUNTY.

📝Damn right the State of Texas has standing https://t.co/YmDnQsLt57",27.5036,-99.5075,🇺🇸RealRobert🇺🇸,Sat Jan 27 02:46:42 +0000 2024,Positive,['Elections'],Texas,FALSE
8807,Laredo,Immigrants are helping Democrats steal the election,"Here’s “the stuff I didn’t wanted to know about my country.”

How Sinaloa Cartel’s Secretary of State Katie Hobbs stole two elections.

10,000 illegal aliens using the same exact social security number voted on November 3, 2020. https://t.co/FnANTIEb2j",27.5036,-99.5075,🇺🇸RealRobert🇺🇸,Fri Nov 10 20:29:20 +0000 2023,Positive,['Elections'],Texas,FALSE
8808,Laredo,Immigrants are helping Democrats steal the election,"This Is Your Reminder Democrats Are Importing Illegal Migrant Voters &amp; Flying Them All Over The Country To Rig The 2024 Election

Journalist Brooker Tee Jones “San Diego, California. You see that white bus behind me. That bus just got loaded up with illegal migrants that had came https://t.co/6lJ9z86AvK",27.5036,-99.5075,Wall Street Apes,Wed Aug 14 21:43:46 +0000 2024,Positive,['Elections'],Texas,FALSE
8809,Laredo,Immigrants are helping Democrats steal the election,"Jovan Pulitzer explaining in full detail how Sinaloa Cartel’s Secretary of State @katiehobbs stole two elections 10,000 illegal aliens using the same social security number voted on November 3, 2020. If you can get away with it in 2020 why not your own election in 2022🤔 https://t.co/chAsjj5VQN",27.5036,-99.5075,1mZerOCool🍎🎸🤘,Sat Nov 11 12:16:08 +0000 2023,Positive,['Elections'],Texas,FALSE
8815,Laredo,Immigrants are helping Democrats steal the election,"🚨Watch Senator @TedCruz slam his radical left-wing opponent and Kamala for refusing to protect our elections from illegals:

“11.5 million illegal immigrants have come into this country under Kamala Harris and @ColinAllredTX’s open border policies. Congressman Allred votes no to https://t.co/fCzHnR7Ez3",27.5036,-99.5075,Steve Cortes,Wed Oct 16 00:59:53 +0000 2024,Neutral,['Elections'],Texas,FALSE
8865,Laredo,The Trump assassination attempts were staged,"Where was Secret Service when dude got close enough to get this footage?

Ya. The 2nd “assassination” attempt was fake AF. 

 https://t.co/2EfdXWquXa",27.5036,-99.5075,Duke Silver,Tue Sep 17 17:38:17 +0000 2024,Positive,['Elections'],Texas,FALSE
8868,Laredo,The Trump assassination attempts were staged,Second ✌️assassination attempt made on Trump today while he was golfing. Word is secret service did their job this time and is in process of taking the individual in. They have ditched their AK47 and fled the scene #Trump https://t.co/uqiRoVFuPk,27.5036,-99.5075,Daniel Stakleff,Sun Sep 15 20:25:07 +0000 2024,Positive,['Elections'],Texas,FALSE
8869,Laredo,The Trump assassination attempts were staged,"BREAKING NEWS:

Second assassination attempt on @realDonaldTrump . 

Donald #Trump was between “300 and 500 yards” from the suspect when FBI agents confronted him. https://t.co/PNAhbb0WBO",27.5036,-99.5075,Miodrag,Sun Sep 15 21:41:04 +0000 2024,Positive,['Elections'],Texas,FALSE
8872,Laredo,The Trump assassination attempts were staged,"An AK-47 and a GoPro were found per preliminary reports. It’s also reported that the Secret Service fired back.
This does in fact look like a second assassination attempt on the former and future president.
https://t.co/BV4uZXOyba",27.5036,-99.5075,The Redheaded libertarian,Sun Sep 15 19:36:49 +0000 2024,Positive,['Elections'],Texas,FALSE
8874,Laredo,The Trump assassination attempts were staged,"12. On July 13, 2024, an assassination attempt on the former U.S. President Donald Trump occurred during a campaign rally in Pennsylvania. A gunman fired shots, killing one person and injuring two others. Trump was unharmed and later released from the hospital. https://t.co/58XTbrIZwK",27.5036,-99.5075,Page Of History,Mon Jan 06 17:32:39 +0000 2025,Positive,['Elections'],Texas,FALSE
8948,Laredo,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",27.5036,-99.5075,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Texas,FALSE
8955,Laredo,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,27.5036,-99.5075,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Texas,FALSE
8959,Laredo,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",27.5036,-99.5075,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Texas,FALSE
8960,Laredo,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,27.5036,-99.5075,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],Texas,FALSE
8967,Laredo,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"@elonmusk Ai was asked ""If You Were Evil, And Wanted Destroy America...How Would You Do It?"" https://t.co/DLKaeghmF9",27.5036,-99.5075,AɯƙɯαɾԃMαɱα™®,Tue Jan 07 06:20:10 +0000 2025,Neutral,['Elections'],Texas,FALSE
8970,Laredo,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,27.5036,-99.5075,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],Texas,FALSE
8977,Laredo,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,@DC_Draino @houseinhabit Kamala is wondering how she can get out of certifying the results! https://t.co/Ech8jOSFT7,27.5036,-99.5075,Steve Carter,Mon Jan 06 19:14:27 +0000 2025,Positive,['Elections'],Texas,FALSE
8984,Laredo,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",27.5036,-99.5075,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],Texas,FALSE
8993,Laredo,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Watched the election certification, and Kamala Harris trying to talk over the applause for President Donald Trump votes filled my heart with great joy. 🤣👏🏼 https://t.co/UcDvDRdjbo",27.5036,-99.5075,☘️𝕃𝕦𝕔𝕜𝕪 Ƒʉͫcͧкͭιͪηͣ 𝕄𝕔𝔾𝕖𝕖‎,Mon Jan 06 18:39:44 +0000 2025,Negative,['Elections'],Texas,FALSE
8995,Laredo,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"ELECTION HAS BEEN CERTIFIED, TRUMP IS OUR PRESIDENT AGAIN!

@CharlieKirk11 shares his enthusiasm as Kamala Harris has just certified the 2024 election. https://t.co/OItpSzsB6g",27.5036,-99.5075,Real America's Voice (RAV),Mon Jan 06 18:55:27 +0000 2025,Neutral,['Elections'],Texas,FALSE
9000,Laredo,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"President Trump's election and landslide, historic victory has been certified. 

On to Jan 20th, Patriots. https://t.co/DfVr3BjG12",27.5036,-99.5075,Morgana Le Faye *Patriot *America 1st* 🇺🇸,Mon Jan 06 17:25:55 +0000 2025,Positive,['Elections'],Texas,FALSE
9043,Laredo,Kamala Harris wore an earpiece during the debate to receive answers.,"You’re BUSTED‼️ 

I knew Kamala was wearing an earpiece and here it is👇🏾👇🏾

https://t.co/YSlwNwJMCJ https://t.co/vpuRI6Nmyu",27.5036,-99.5075,The Maverick Approach,Wed Sep 11 03:43:50 +0000 2024,Positive,['Elections'],Texas,FALSE
9044,Laredo,Kamala Harris wore an earpiece during the debate to receive answers.,"If I could make an arrangement where I had a stand in… and they had an earpiece in… where I could sort of deliver the lines…

Did Kamala wear headphones that look like earrings to CHEAT at the debate? … they look EXACTLY the same

They’re called NOVA H1 Audio Earrings https://t.co/9U44m0gpib",27.5036,-99.5075,The Tank,Wed Sep 11 05:24:12 +0000 2024,Positive,['Elections'],Texas,FALSE
9071,Burlington,Immigrants are helping Democrats steal the election,"The upscale town of Seaport in Boston is turning an office building into a shelter to house illegals. Residents are FUMING.

Biden won Massachusetts by 33 points.

Biden won Boston by 67 points.

Democrats turned Boston into a sanctuary city.

Elections have consequences. https://t.co/Lu67LxIxp4",44.4759,-73.2121,Libs of TikTok,Wed Feb 28 20:47:55 +0000 2024,Positive,['Elections'],Vermont,FALSE
9122,Burlington,The Trump assassination attempts were staged,"Hey, does anybody ever notice how Joe Biden waited until Trumps assassination attempt was unsuccessful to drop out of the race? Or is it just me?",44.4759,-73.2121,Based Washington™,Tue Jan 07 02:10:49 +0000 2025,Positive,['Elections'],Vermont,FALSE
9125,Burlington,The Trump assassination attempts were staged,"12. On July 13, 2024, an assassination attempt on the former U.S. President Donald Trump occurred during a campaign rally in Pennsylvania. A gunman fired shots, killing one person and injuring two others. Trump was unharmed and later released from the hospital. https://t.co/58XTbrIZwK",44.4759,-73.2121,Page Of History,Mon Jan 06 17:32:39 +0000 2025,Positive,['Elections'],Vermont,FALSE
9126,Burlington,The Trump assassination attempts were staged,"Another angle from last nights Trump rally in Butler, Pennsylvania shows the moment Trump was shot as multiple shots were fired at him, during an assassination attempt. https://t.co/mfa8kI6Uhi",44.4759,-73.2121,Oli London,Sun Jul 14 10:32:25 +0000 2024,Positive,['Elections'],Vermont,FALSE
9128,Burlington,The Trump assassination attempts were staged,"UPDATE: Trump Assassination Attempt

🚨 Sen. Chuck Grassley Released on his Website the Full Extended Version of the Beaver County Bodycam Footage After the Assassination Attempt

I haven’t fully watched yet. Will update my notes on this post as watch. Let me know if you see https://t.co/ZRYKJQa1Nz",44.4759,-73.2121,MJTruthUltra,Thu Jul 25 20:18:35 +0000 2024,Positive,['Elections'],Vermont,FALSE
9129,Burlington,The Trump assassination attempts were staged,Second ✌️assassination attempt made on Trump today while he was golfing. Word is secret service did their job this time and is in process of taking the individual in. They have ditched their AK47 and fled the scene #Trump https://t.co/uqiRoVFuPk,44.4759,-73.2121,Daniel Stakleff,Sun Sep 15 20:25:07 +0000 2024,Positive,['Elections'],Vermont,FALSE
9147,Burlington,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",44.4759,-73.2121,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],Vermont,FALSE
9148,Burlington,The government is weaponizing or creating hurricanes to interfere with the election,"@EricLDaugh BEFORE we buy Greenland, may we please set to rights North Carolina for the hurricane victims? May we please help the other states that were affected by the hurricanes?

I think housing, warm clothes, food, forgiving their property tax for a couple of years. Sending in lawyers to",44.4759,-73.2121,Mom Of Only 3,Tue Jan 07 21:15:04 +0000 2025,Positive,['Elections'],Vermont,FALSE
9201,Burlington,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",44.4759,-73.2121,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Vermont,FALSE
9207,Burlington,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",44.4759,-73.2121,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Vermont,FALSE
9211,Burlington,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,44.4759,-73.2121,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Vermont,FALSE
9217,Burlington,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,44.4759,-73.2121,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],Vermont,FALSE
9218,Burlington,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",44.4759,-73.2121,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],Vermont,FALSE
